fan_id,age,gender,city,lat,lon,favorite_team,true_segment,years_following_fifa,app_installed,loyalty_points
F02956,31,M,Delhi,28.6082920697812,77.19018476217042,Brazil,family,7,True,10
F02957,32,F,Mumbai,19.033658440521855,72.87110615435671,France,family,18,True,35
F02958,34,M,Hyderabad,17.362719774085555,78.48069812116161,France,digital_only,3,True,257
F02959,36,M,Bengaluru,12.986140159821199,77.60538339708032,Argentina,dormant,0,True,12
F02960,23,F,Chennai,13.046339654706724,80.27146137644475,Netherlands,family,16,True,41
F02961,29,M,Ahmedabad,23.024696347529442,72.54369671726249,Netherlands,family,8,True,6
F02962,16,M,Kolkata,22.57666000800379,88.36986002368337,France,superfan,11,True,184
F02963,26,M,Delhi,28.595993831721273,77.22738691228997,Germany,superfan,7,True,391
F02964,27,M,Bengaluru,12.965419367707929,77.56251171610283,Portugal,casual,0,False,32
F02965,41,F,Bengaluru,13.01527257254401,77.5480606527647,France,local_loyalist,23,True,101
F02966,32,M,Kolkata,22.586803091725987,88.36072497073359,Croatia,digital_only,5,False,2
F02967,30,F,Kolkata,22.591578674523777,88.3789401861637,Brazil,digital_only,7,True,42
F02968,22,M,Delhi,28.60295935642202,77.22016917514203,England,family,11,True,61
F02969,50,M,Mumbai,19.062781123449213,72.89662367704356,Spain,family,16,True,11
F02970,39,M,Mumbai,19.076092206477014,72.90976487253604,Mexico,dormant,1,True,34
F02971,24,M,Chennai,13.081636884053585,80.27258332053114,England,casual,8,True,38
F02972,34,M,Chennai,13.113296142985865,80.29210876086978,Argentina,local_loyalist,10,True,229
F02973,21,F,Bengaluru,12.98022443778273,77.57139246536747,Japan,casual,10,True,32
F02974,17,F,Bengaluru,13.013391724329349,77.62749823415301,Japan,casual,8,True,10
F02975,28,M,Chennai,13.09429920876643,80.25961659184293,Brazil,casual,15,True,40
F02976,43,F,Bengaluru,12.920000553667574,77.57254424150136,Brazil,casual,10,True,2
F02977,16,M,Delhi,28.579572645130433,77.20888651486189,Germany,digital_only,5,True,66
F02978,32,F,Ahmedabad,23.005085664344232,72.55049410567614,Germany,family,8,True,86
F02979,26,Other,Kolkata,22.554739899627904,88.32365382773376,Argentina,superfan,10,True,144
F02980,19,F,Delhi,28.564324302497926,77.18739160272186,England,family,4,True,14
F02981,39,M,Chennai,13.030686560024742,80.27381200177267,Germany,digital_only,12,True,40
F02982,20,Other,Delhi,28.567440209493782,77.19903708724989,Portugal,casual,10,True,2
F02983,31,F,Mumbai,19.09671441595563,72.84586811370642,India,digital_only,6,True,12
F02984,16,M,Ahmedabad,22.988186943242166,72.59353901005356,France,casual,3,True,47
F02985,47,M,Ahmedabad,23.050245998066455,72.61307098300857,Netherlands,local_loyalist,9,True,26
F02986,22,M,Chennai,13.084011294280373,80.28471304604976,Spain,digital_only,8,True,55
F02987,44,M,Pune,18.53478125584338,73.86340014571317,England,casual,9,True,9
F02988,16,M,Bengaluru,12.923703810799438,77.54949270028249,England,superfan,8,True,398
F02989,37,M,Delhi,28.590944540639033,77.18303553324844,Portugal,digital_only,10,True,58
F02990,28,M,Mumbai,19.03179043670108,72.89025200509124,Japan,dormant,9,False,19
F02991,28,M,Pune,18.549247375065377,73.83149716297909,Brazil,casual,5,True,17
F02992,18,M,Chennai,13.087653010459556,80.2748316333093,France,family,10,True,59
F02993,36,F,Mumbai,19.08379536317254,72.90886237830712,USA,local_loyalist,0,False,136
F02994,19,M,Chennai,13.11198023315898,80.2394659404529,Germany,dormant,10,False,76
F02995,36,M,Pune,18.565616542327753,73.8588692464436,England,family,3,True,204
F02996,30,F,Ahmedabad,23.041197087549268,72.5875357971694,Germany,digital_only,14,False,22
F02997,27,M,Ahmedabad,23.026951895115626,72.59175669408695,Portugal,local_loyalist,9,True,56
F02998,41,Other,Kolkata,22.525513673516127,88.34586204176168,France,family,0,True,24
F02999,23,M,Pune,18.487009269834868,73.8804535979862,Mexico,casual,3,True,4
F03000,21,M,Hyderabad,17.392440580324916,78.46865581687096,Argentina,casual,2,True,217
F03001,27,M,Delhi,28.57817967982397,77.17777283577774,England,superfan,6,True,108
F03002,33,M,Ahmedabad,22.97425527746072,72.55990947341947,Japan,family,8,True,36
F03003,24,M,Hyderabad,17.423682927724485,78.48772902236367,Argentina,family,10,True,12
F03004,20,F,Delhi,28.61043905832546,77.24510015816763,Spain,superfan,0,True,320
F03005,37,M,Chennai,13.0589292214631,80.28721953656581,Spain,digital_only,8,True,13
F03006,30,F,Hyderabad,17.41170308622244,78.46371954420307,Spain,digital_only,15,True,84
F03007,20,M,Hyderabad,17.40156581871856,78.4962912182774,Argentina,superfan,9,True,857
F03008,29,F,Bengaluru,13.0042992354547,77.55760252072012,USA,dormant,8,False,13
F03009,26,F,Ahmedabad,22.986841884609593,72.59729899968158,Brazil,casual,2,True,26
F03010,22,M,Mumbai,19.024646166227754,72.8903978864868,Portugal,superfan,6,True,359
F03011,25,M,Delhi,28.62704638567936,77.24569163466808,France,local_loyalist,16,True,70
F03012,20,F,Chennai,13.051144893940556,80.29647446541348,Croatia,family,5,True,5
F03013,35,M,Kolkata,22.592359376198115,88.31334473099324,Brazil,superfan,7,True,89
F03014,34,M,Mumbai,19.035629028098185,72.86966542322199,Argentina,local_loyalist,9,True,144
F03015,32,F,Chennai,13.109251963464292,80.22771812672207,Germany,digital_only,17,True,38
F03016,17,M,Pune,18.555647769384343,73.81953174105433,India,superfan,3,False,316
F03017,29,M,Ahmedabad,22.98022737987642,72.58249582092277,Japan,casual,14,True,23
F03018,30,F,Pune,18.47867293156858,73.86070214283706,Morocco,digital_only,14,True,146
F03019,22,F,Ahmedabad,23.067778704240933,72.59688308102476,Portugal,casual,4,True,12
F03020,17,M,Chennai,13.039703601137216,80.31474299981808,Portugal,dormant,0,False,20
F03021,16,F,Kolkata,22.544065082667526,88.38632858188447,Morocco,family,11,True,24
F03022,41,F,Mumbai,19.036136772295436,72.85259857008079,Argentina,dormant,2,False,45
F03023,30,M,Delhi,28.57959469475722,77.17891781270524,Belgium,casual,4,True,14
F03024,26,M,Pune,18.48626332537489,73.87511473516928,Argentina,dormant,16,True,32
F03025,39,F,Pune,18.504710808536238,73.8848830698084,Germany,digital_only,2,True,10
F03026,28,M,Kolkata,22.59089339024833,88.37526185981973,India,casual,11,False,4
F03027,27,F,Mumbai,19.031811592649227,72.90901499966262,Germany,superfan,4,True,9
F03028,25,M,Hyderabad,17.399354068730375,78.50357133504824,Japan,superfan,13,True,5
F03029,22,M,Kolkata,22.57351031625769,88.31134449544615,France,local_loyalist,4,True,130
F03030,45,M,Mumbai,19.03445465899783,72.89950367993629,Croatia,digital_only,11,True,87
F03031,16,M,Bengaluru,12.984251142282409,77.57372800893039,Brazil,casual,7,True,7
F03032,19,F,Bengaluru,12.960147798260897,77.62234784494207,Morocco,local_loyalist,10,True,7
F03033,34,F,Pune,18.504139777503934,73.81625574398456,USA,casual,5,True,15
F03034,22,M,Chennai,13.053475076001957,80.30775982941414,Argentina,digital_only,7,True,1
F03035,23,F,Kolkata,22.53750938928496,88.3879346586812,Germany,casual,5,True,52
F03036,26,F,Bengaluru,13.004212624950863,77.56598000156367,Belgium,family,7,True,6
F03037,30,M,Chennai,13.094266919252572,80.30102160879167,Germany,family,6,True,61
F03038,39,M,Delhi,28.647978264354496,77.23250239530512,Germany,digital_only,7,True,10
F03039,31,F,Hyderabad,17.34718442069531,78.47574805321489,Spain,casual,15,True,37
F03040,25,M,Delhi,28.631106391923534,77.22127119321253,Portugal,casual,0,True,21
F03041,24,F,Kolkata,22.610024150973114,88.36474673167726,Portugal,family,11,True,109
F03042,19,M,Hyderabad,17.420420954801326,78.43026316440215,USA,casual,10,True,26
F03043,48,F,Kolkata,22.526291745246475,88.37224835457924,Portugal,casual,0,False,30
F03044,44,F,Ahmedabad,23.014018979711167,72.55425202243089,Belgium,superfan,15,True,82
F03045,18,M,Pune,18.511261102912943,73.8595616610842,Spain,digital_only,16,True,9
F03046,18,M,Delhi,28.59137691915878,77.21691631901118,Brazil,digital_only,9,True,109
F03047,33,M,Kolkata,22.557672741479,88.39455611905103,Portugal,family,12,True,55
F03048,35,F,Bengaluru,12.9235278166751,77.57166596946443,India,casual,3,True,2
F03049,50,F,Kolkata,22.56958196488873,88.40283168475435,Germany,casual,3,True,3
F03050,18,M,Pune,18.506696734854447,73.84204600808346,USA,family,9,True,40
F03051,24,F,Chennai,13.090958662142773,80.24180803599597,Croatia,family,0,True,52
F03052,29,F,Bengaluru,12.933845014688488,77.6053699121346,Spain,casual,13,True,67
F03053,34,M,Hyderabad,17.338576780468344,78.48795282042569,Argentina,digital_only,0,True,95
F03054,37,M,Chennai,13.041499952665982,80.22269959917551,Brazil,casual,9,True,57
F03055,30,M,Mumbai,19.04610863186663,72.90984266539891,India,dormant,3,False,33
F03056,38,M,Delhi,28.64641238803546,77.21148628486553,France,superfan,11,True,148
F03057,25,Other,Ahmedabad,23.03522510548977,72.55059228818814,Argentina,dormant,6,True,2
F03058,28,M,Chennai,13.087433049828736,80.23553125939047,France,local_loyalist,18,True,26
F03059,30,F,Kolkata,22.52970474215311,88.32388214736356,Brazil,digital_only,11,True,22
F03060,19,M,Chennai,13.122350869370276,80.29900363139762,Portugal,superfan,2,False,443
F03061,55,M,Mumbai,19.093514946093087,72.87118106368806,Spain,digital_only,5,True,57
F03062,39,M,Hyderabad,17.414565765900626,78.5032028585648,Brazil,digital_only,7,True,109
F03063,30,F,Kolkata,22.604479530838137,88.40965402721123,England,casual,9,False,24
F03064,31,F,Chennai,13.088981074576754,80.25883061410794,Germany,local_loyalist,3,False,3
F03065,28,M,Delhi,28.611437812314453,77.17137677448699,Mexico,dormant,12,True,153
F03066,17,M,Chennai,13.067014993054727,80.2948282816759,Argentina,digital_only,3,False,68
F03067,21,Other,Chennai,13.048397705467627,80.25415226688932,Croatia,local_loyalist,1,True,2
F03068,32,F,Pune,18.52899129928813,73.82405369025267,Portugal,superfan,9,True,162
F03069,16,M,Ahmedabad,23.029137327311016,72.57866290879706,Germany,digital_only,11,False,96
F03070,25,F,Kolkata,22.590293622687906,88.36323539761386,Portugal,superfan,6,False,424
F03071,35,F,Ahmedabad,23.03267895408466,72.61765530055956,England,local_loyalist,3,True,128
F03072,47,F,Delhi,28.627141309967207,77.1810013850151,Mexico,dormant,8,False,28
F03073,16,F,Kolkata,22.614965768570976,88.35183623219079,Morocco,local_loyalist,3,True,43
F03074,28,M,Delhi,28.61503618854401,77.1917524605966,Argentina,superfan,12,True,7
F03075,17,M,Delhi,28.654335019033944,77.24375175135019,India,casual,4,True,5
F03076,42,M,Chennai,13.109325851297738,80.24698469579688,Mexico,digital_only,8,False,5
F03077,28,M,Bengaluru,12.946373115804038,77.6354307409141,Spain,digital_only,0,False,84
F03078,45,M,Kolkata,22.546339493111837,88.32500038607274,Brazil,family,12,True,21
F03079,22,F,Ahmedabad,22.991068066200405,72.60501362838295,Brazil,family,17,True,66
F03080,19,M,Kolkata,22.570504802001125,88.32501222652198,Brazil,local_loyalist,0,True,16
F03081,38,M,Bengaluru,13.009751820574461,77.59074720064848,Spain,casual,10,True,46
F03082,18,M,Delhi,28.575815334320414,77.22370075180618,Brazil,casual,12,True,92
F03083,30,M,Bengaluru,12.932959546880454,77.58146637509469,Spain,superfan,6,True,174
F03084,19,F,Kolkata,22.531146918619754,88.35887584100365,Croatia,casual,18,True,4
F03085,30,M,Hyderabad,17.422646543997566,78.43559895486146,France,digital_only,2,True,20
F03086,16,M,Kolkata,22.57371507564441,88.36687134095241,Japan,local_loyalist,7,True,32
F03087,16,M,Hyderabad,17.356053937161345,78.50431391899077,Spain,local_loyalist,12,True,26
F03088,39,F,Chennai,13.040270730067965,80.2220030467424,France,superfan,5,True,76
F03089,22,F,Mumbai,19.04709168658905,72.91160460189582,Belgium,casual,7,True,18
F03090,20,M,Pune,18.56009024889891,73.83418349196339,USA,casual,11,True,36
F03091,43,M,Kolkata,22.547242508895344,88.37824541280449,India,casual,7,True,1
F03092,28,M,Pune,18.48692891290033,73.86692500643838,Japan,family,0,True,48
F03093,27,M,Delhi,28.62351967684341,77.17435476068579,Brazil,superfan,7,True,360
F03094,39,F,Delhi,28.58663798456306,77.17236002273872,Spain,digital_only,6,True,38
F03095,43,M,Mumbai,19.08120631761219,72.91526624749264,England,casual,7,True,84
F03096,30,M,Hyderabad,17.374592095173536,78.52353690161357,Argentina,family,12,True,104
F03097,25,F,Ahmedabad,23.024143429403075,72.58267697558695,Argentina,digital_only,10,True,11
F03098,22,M,Ahmedabad,23.02564758577708,72.53355334240283,Spain,casual,11,True,54
F03099,34,M,Bengaluru,12.971511741697897,77.63996088694923,Brazil,digital_only,4,False,5
F03100,19,F,Pune,18.508435033434413,73.81711643747583,France,family,4,False,103
F03101,27,M,Mumbai,19.028566654637434,72.83796143045574,England,dormant,4,True,169
F03102,34,F,Bengaluru,12.980134466990709,77.55546132440199,Belgium,casual,15,True,43
F03103,34,F,Pune,18.51850898049686,73.82739349784788,England,family,14,True,103
F03104,34,M,Chennai,13.111053314321472,80.2362319495322,India,dormant,9,False,5
F03105,16,F,Hyderabad,17.354912069956978,78.51021950709594,England,dormant,0,False,14
F03106,46,M,Chennai,13.110168871599733,80.24367582345998,Argentina,local_loyalist,9,True,49
F03107,33,F,Ahmedabad,23.033513298878205,72.59229234300574,India,local_loyalist,5,True,27
F03108,37,M,Bengaluru,13.006374328594097,77.60902293535091,Italy,digital_only,2,True,12
F03109,44,F,Ahmedabad,23.0098595670668,72.52125586798269,Spain,family,1,True,7
F03110,19,M,Mumbai,19.098102641030824,72.83799863140057,Germany,digital_only,7,True,55
F03111,16,F,Pune,18.53946525257767,73.83757405494347,Brazil,local_loyalist,2,True,22
F03112,18,F,Bengaluru,13.007054439090133,77.58562107542826,Portugal,digital_only,0,True,204
F03113,39,M,Delhi,28.60886771313279,77.24881586072497,Argentina,family,16,True,38
F03114,16,M,Ahmedabad,23.00427181790269,72.54521539621001,Belgium,family,7,True,31
F03115,28,M,Chennai,13.035448420056895,80.30969808376555,Brazil,casual,3,True,78
F03116,18,M,Hyderabad,17.422733284082835,78.47329999265014,Portugal,family,0,True,71
F03117,20,M,Mumbai,19.020549828750276,72.8909520691004,Argentina,digital_only,4,True,37
F03118,31,F,Ahmedabad,22.97759982440164,72.57613550283435,India,family,7,True,82
F03119,20,F,Chennai,13.0753503984513,80.2920161049652,Portugal,digital_only,5,False,74
F03120,22,M,Delhi,28.654388629673456,77.2408413693277,Argentina,casual,7,True,7
F03121,31,F,Pune,18.47156114666272,73.81132304392106,Argentina,dormant,10,True,7
F03122,20,F,Delhi,28.584705081915196,77.21104545470342,Japan,casual,7,True,50
F03123,16,M,Chennai,13.117582287512903,80.23365264004113,Portugal,family,6,True,1
F03124,37,F,Bengaluru,13.016143597590013,77.55928238172633,Argentina,digital_only,11,False,46
F03125,16,M,Ahmedabad,23.006389345533535,72.54451364362522,France,digital_only,0,True,65
F03126,29,M,Bengaluru,12.953427464628904,77.6265455666739,Argentina,casual,7,True,281
F03127,30,F,Kolkata,22.583589445101932,88.38864818328491,Germany,digital_only,7,True,0
F03128,16,M,Bengaluru,12.988061281206747,77.59413163816421,Spain,casual,10,True,16
F03129,23,M,Pune,18.48774938784096,73.81042625595343,Brazil,superfan,7,True,270
F03130,29,M,Ahmedabad,23.043486746696914,72.52069803244561,Germany,casual,8,False,2
F03131,48,M,Kolkata,22.57274697820545,88.40023757937296,Croatia,superfan,14,True,471
F03132,33,M,Pune,18.521158776226677,73.85691730278073,Belgium,dormant,5,False,67
F03133,25,M,Pune,18.534574201735868,73.8889004846071,Spain,dormant,8,True,29
F03134,22,M,Hyderabad,17.389013878556224,78.51856202642549,Germany,casual,4,True,13
F03135,16,M,Delhi,28.60122692593004,77.19457249847919,Portugal,local_loyalist,11,True,20
F03136,25,M,Delhi,28.621705124778774,77.20987831189773,France,casual,6,True,51
F03137,27,F,Delhi,28.62359141105424,77.16124680389042,Germany,local_loyalist,9,False,32
F03138,19,M,Ahmedabad,22.98889646425354,72.54769768659618,USA,family,6,False,26
F03139,30,M,Mumbai,19.101442873478952,72.87172442151702,Portugal,dormant,11,False,242
F03140,41,M,Delhi,28.591921546207843,77.2057944863709,Spain,digital_only,11,True,28
F03141,39,M,Ahmedabad,23.026896036608612,72.55928544248202,Argentina,family,10,True,117
F03142,29,F,Bengaluru,12.92158306164531,77.54669230625234,Spain,casual,14,True,1
F03143,51,F,Pune,18.488972378660314,73.82622846761531,Portugal,dormant,3,True,8
F03144,40,M,Chennai,13.052639040345973,80.27495324571892,Spain,superfan,16,True,15
F03145,16,F,Pune,18.532454276966362,73.83037718374167,Portugal,local_loyalist,12,True,116
F03146,19,M,Pune,18.53120767846254,73.80361886040153,Brazil,local_loyalist,11,True,62
F03147,37,M,Pune,18.52492374758022,73.86118525026365,Germany,local_loyalist,0,True,78
F03148,34,F,Bengaluru,12.926877393283071,77.59884243496953,India,casual,2,True,1
F03149,25,M,Kolkata,22.542095204156816,88.37044495628388,Mexico,dormant,15,False,55
F03150,41,M,Mumbai,19.02556589067572,72.8394900161666,India,casual,0,False,60
F03151,26,M,Pune,18.544528312839542,73.8392448638701,Mexico,local_loyalist,0,True,139
F03152,33,Other,Bengaluru,12.922675890649273,77.54501565407159,Brazil,casual,2,True,89
F03153,18,F,Mumbai,19.093627143498033,72.83870597205629,Spain,casual,13,True,5
F03154,27,F,Pune,18.481696038184616,73.85025002450183,Mexico,digital_only,2,False,28
F03155,33,M,Chennai,13.079460350122538,80.29249616972626,Portugal,digital_only,12,True,32
F03156,16,F,Mumbai,19.071482978155803,72.86810998812079,France,casual,15,False,24
F03157,30,M,Hyderabad,17.362248040606005,78.4766600477712,Brazil,casual,1,True,109
F03158,23,M,Mumbai,19.111660007578234,72.82424350907958,Croatia,digital_only,5,True,7
F03159,34,M,Pune,18.474675018532118,73.83436811886006,Brazil,family,12,True,36
F03160,48,F,Pune,18.47984602454794,73.85604533636005,France,family,2,True,11
F03161,33,M,Pune,18.49313467315877,73.8383803824945,Portugal,superfan,15,False,31
F03162,36,M,Bengaluru,13.016051846703345,77.54911322514194,Argentina,casual,6,True,125
F03163,22,M,Chennai,13.106720831342548,80.23391128672539,Morocco,superfan,18,False,108
F03164,44,F,Delhi,28.61874328588844,77.2112349909148,France,superfan,11,True,33
F03165,38,F,Chennai,13.100489488162014,80.28783665789277,USA,local_loyalist,7,True,69
F03166,59,F,Delhi,28.602158400579064,77.22424468588177,France,local_loyalist,11,True,5
F03167,18,F,Ahmedabad,22.97009087666422,72.58618879195512,Argentina,casual,8,True,207
F03168,27,M,Delhi,28.64881113077238,77.22039350754041,India,casual,6,True,33
F03169,29,M,Mumbai,19.02043368238149,72.84645389378883,Italy,superfan,18,False,288
F03170,22,F,Chennai,13.036407749312636,80.23053933074698,Italy,family,5,True,2
F03171,37,F,Delhi,28.575767593344054,77.20309755349066,Spain,dormant,2,True,50
F03172,16,M,Bengaluru,12.976491775498321,77.61263364677788,Morocco,casual,0,True,44
F03173,33,F,Chennai,13.126122377603748,80.26176751452786,Spain,casual,13,True,190
F03174,24,M,Pune,18.510517924466793,73.89666063366595,Belgium,family,5,True,131
F03175,16,M,Mumbai,19.116857264822816,72.8857987354648,Netherlands,dormant,13,True,37
F03176,40,M,Kolkata,22.600717865565073,88.40762767159717,France,digital_only,10,True,139
F03177,19,Other,Delhi,28.580976779630777,77.19305128460039,Japan,superfan,2,False,104
F03178,34,M,Delhi,28.598425963006807,77.21298269642483,Germany,superfan,7,True,60
F03179,31,M,Delhi,28.613042800522514,77.1949437807405,Brazil,digital_only,12,False,2
F03180,25,F,Kolkata,22.556154041549842,88.38055896633792,Germany,casual,2,True,125
F03181,29,M,Kolkata,22.562875712592483,88.34396992472738,France,superfan,7,True,317
F03182,24,M,Delhi,28.570092697502847,77.2426695416308,Argentina,local_loyalist,11,False,18
F03183,16,M,Kolkata,22.58335830353838,88.3818395881377,France,superfan,7,True,747
F03184,28,F,Bengaluru,12.967760793262867,77.56324837517329,Croatia,family,6,True,15
F03185,22,M,Ahmedabad,23.017323203452655,72.59466071822128,Japan,casual,14,True,10
F03186,42,M,Pune,18.531643650099955,73.8065570660354,France,superfan,13,True,104
F03187,17,F,Delhi,28.58456667600596,77.23004240954323,Brazil,local_loyalist,7,True,11
F03188,25,M,Mumbai,19.027873009844207,72.87316051316505,France,casual,12,True,24
F03189,30,M,Pune,18.55359890784754,73.88595633073547,France,dormant,12,False,17
F03190,33,M,Pune,18.530834444562945,73.87398341253467,Spain,digital_only,5,True,31
F03191,27,F,Ahmedabad,23.019539760814684,72.59076304183672,Croatia,casual,8,True,18
F03192,25,M,Delhi,28.563454978128167,77.1902288276164,Spain,local_loyalist,5,True,15
F03193,31,M,Ahmedabad,22.987533542748427,72.56281537542453,Portugal,casual,10,False,20
F03194,16,M,Kolkata,22.548880735506437,88.34274412334516,USA,dormant,8,False,9
F03195,46,M,Pune,18.55955497280724,73.82108981486245,England,casual,7,True,40
F03196,48,M,Kolkata,22.5205583530678,88.39706158410031,Mexico,digital_only,13,True,34
F03197,37,M,Bengaluru,12.959584110545796,77.55240536223414,Germany,superfan,5,True,225
F03198,31,M,Hyderabad,17.373313521199627,78.46488455289462,England,digital_only,16,True,6
F03199,21,M,Delhi,28.603444021980245,77.20187118432129,Italy,family,7,True,262
F03200,26,M,Hyderabad,17.39955863480416,78.48323430478534,Belgium,family,8,False,1
F03201,29,F,Chennai,13.079526907800663,80.29429933869521,Japan,casual,4,True,10
F03202,38,F,Ahmedabad,22.99824556788582,72.58005074605236,Japan,casual,10,True,6
F03203,43,M,Ahmedabad,23.04433658183978,72.54086676106736,Portugal,family,3,True,76
F03204,39,F,Bengaluru,12.946633517439006,77.6285978651297,Netherlands,dormant,8,False,95
F03205,32,F,Ahmedabad,23.065582894928795,72.55499955331642,India,superfan,6,True,143
F03206,40,F,Chennai,13.063088694006037,80.31130698625057,Brazil,digital_only,9,True,68
F03207,20,M,Bengaluru,12.923476627544524,77.58344478816107,Portugal,casual,8,True,3
F03208,21,F,Bengaluru,13.013181926825611,77.63743237495817,Germany,family,2,False,105
F03209,16,M,Ahmedabad,23.030504440252084,72.54199712486154,India,superfan,12,True,173
F03210,35,F,Bengaluru,12.999416097597074,77.63725759707062,Argentina,casual,3,True,118
F03211,43,F,Mumbai,19.063486679047315,72.86396728718782,Brazil,family,9,False,98
F03212,16,F,Kolkata,22.567888135218258,88.38513047012098,India,superfan,8,True,3
F03213,30,M,Mumbai,19.03453407339614,72.86377890836373,England,digital_only,5,True,24
F03214,29,M,Bengaluru,12.920088172690813,77.62627400436578,France,digital_only,16,True,0
F03215,38,M,Chennai,13.067234200061916,80.27654617133166,Spain,casual,9,True,7
F03216,20,M,Ahmedabad,23.014392453321364,72.52456119641235,France,casual,8,True,132
F03217,23,F,Ahmedabad,23.038972238564664,72.60378336819208,Germany,digital_only,1,True,45
F03218,37,F,Bengaluru,12.931854504107388,77.60922394633333,France,casual,3,True,42
F03219,16,M,Mumbai,19.11701814133029,72.8360696638711,Argentina,digital_only,3,True,31
F03220,30,F,Chennai,13.067413669373808,80.23461493054815,India,family,2,True,22
F03221,28,M,Pune,18.493267653567933,73.81026531783219,Mexico,family,1,True,60
F03222,23,F,Bengaluru,13.001060661252904,77.59298260444139,Brazil,casual,7,True,69
F03223,16,M,Kolkata,22.590033387445892,88.34014228300632,Morocco,casual,10,True,15
F03224,29,M,Pune,18.473409635695166,73.87267286242108,Germany,casual,8,True,46
F03225,28,M,Delhi,28.619193981838556,77.2158776512798,Argentina,casual,15,True,15
F03226,23,M,Mumbai,19.097498828869774,72.9103992793685,Portugal,digital_only,0,True,167
F03227,22,F,Ahmedabad,23.018609406726675,72.53187157047678,Morocco,local_loyalist,12,False,48
F03228,29,M,Mumbai,19.119354514772425,72.87651716870994,Argentina,superfan,10,True,540
F03229,17,M,Hyderabad,17.40108471090254,78.49032959886785,Argentina,superfan,8,False,98
F03230,16,M,Mumbai,19.094618929246433,72.909169511596,Brazil,casual,9,True,64
F03231,33,M,Kolkata,22.590684575694553,88.34717580655504,India,local_loyalist,7,True,50
F03232,25,F,Mumbai,19.05616603921761,72.84949261464222,Spain,casual,9,True,12
F03233,23,M,Kolkata,22.588713761406204,88.37225021797825,Brazil,local_loyalist,11,True,17
F03234,36,M,Delhi,28.569743516310155,77.1500180038984,Italy,casual,4,True,11
F03235,17,M,Pune,18.506711929101304,73.89213239407039,Mexico,family,8,True,54
F03236,25,F,Mumbai,19.050996488195274,72.87354528826141,England,family,0,False,29
F03237,37,M,Kolkata,22.549151354546915,88.35026542113395,Germany,casual,11,True,140
F03238,22,F,Kolkata,22.584007192448716,88.33679095235706,Italy,casual,8,False,19
F03239,20,Other,Mumbai,19.027835044195033,72.89525281003776,India,digital_only,4,True,120
F03240,19,M,Mumbai,19.079677294383647,72.82328143166237,France,casual,5,True,88
F03241,32,Other,Chennai,13.108438408817198,80.29056659268079,Brazil,local_loyalist,1,True,2
F03242,16,M,Pune,18.490871949712627,73.89881915595036,Spain,family,8,False,109
F03243,23,M,Pune,18.52024899951804,73.87677336513707,Argentina,local_loyalist,10,False,15
F03244,36,F,Ahmedabad,23.059616668948493,72.57568767999425,France,family,0,True,30
F03245,38,F,Mumbai,19.075811817809807,72.8297366040775,India,casual,6,False,98
F03246,45,F,Mumbai,19.022706851767925,72.84091754172329,England,casual,0,False,3
F03247,16,M,Kolkata,22.55452913256576,88.38910602604756,England,family,3,True,84
F03248,21,M,Kolkata,22.536010155570178,88.39607948452749,England,casual,7,True,200
F03249,28,M,Ahmedabad,22.97268301508251,72.58778830112816,Germany,local_loyalist,15,True,126
F03250,32,F,Kolkata,22.524403500981496,88.40680066562066,USA,casual,11,False,6
F03251,36,M,Chennai,13.043049838327287,80.27949769864794,India,superfan,0,False,208
F03252,30,F,Hyderabad,17.385114619255692,78.46107581455831,Netherlands,dormant,12,False,18
F03253,31,M,Bengaluru,12.942166859160238,77.63469518085076,Germany,casual,12,True,163
F03254,33,M,Bengaluru,12.991773172128488,77.59504748947282,France,dormant,10,False,69
F03255,38,F,Bengaluru,12.986943629300155,77.55086653925788,Croatia,dormant,5,False,8
F03256,16,M,Bengaluru,12.986869592947473,77.5989827068725,Brazil,family,2,True,5
F03257,38,M,Kolkata,22.567413139171265,88.38819636499714,Brazil,local_loyalist,2,True,30
F03258,37,M,Kolkata,22.61301527726438,88.32848296236531,Argentina,digital_only,16,True,167
F03259,35,M,Hyderabad,17.394579960442744,78.44350445281442,Portugal,family,11,True,131
F03260,25,M,Pune,18.484220494415695,73.84867034759262,Germany,casual,3,True,154
F03261,32,M,Delhi,28.56502126886114,77.21398618033801,Argentina,digital_only,11,True,42
F03262,29,M,Hyderabad,17.393460811648115,78.46642686148978,Germany,local_loyalist,5,True,1
F03263,17,F,Mumbai,19.022093064906606,72.90866109145986,England,digital_only,12,True,2
F03264,41,M,Pune,18.515429691100945,73.87876451842313,Belgium,digital_only,11,True,8
F03265,16,Other,Hyderabad,17.40678676835945,78.51220441894357,France,casual,12,True,3
F03266,30,F,Mumbai,19.106109649195748,72.87941693563525,USA,digital_only,7,True,9
F03267,42,M,Ahmedabad,23.008085977829264,72.59291389496951,Belgium,family,3,True,0
F03268,16,M,Pune,18.568001237560857,73.84927179011419,Spain,casual,8,True,60
F03269,21,M,Hyderabad,17.38584115764642,78.50763832585363,Japan,dormant,11,True,17
F03270,42,M,Hyderabad,17.34811350096084,78.45708952235759,Morocco,local_loyalist,4,True,22
F03271,37,M,Bengaluru,13.011864880904795,77.58333333273212,Brazil,family,2,True,78
F03272,35,F,Chennai,13.129883776125473,80.28396424685734,Brazil,digital_only,9,True,103
F03273,41,M,Mumbai,19.02515085464624,72.91496614344916,Morocco,family,3,True,21
